CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
03.220.438/0001-73;2025-12-31;1;EQUATORIAL S.A.;020010;DFP;155689;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155689
03.220.438/0001-73;2025-12-31;2;EQUATORIAL S.A.;020010;DFP;156081;2026-04-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156081
03.279.285/0001-30;2025-12-31;1;ORIZON MEIO AMBIENTE S.A.;027049;DFP;155711;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155711
03.303.999/0001-36;2025-12-31;1;DTCOM - DIRECT TO COMPANY S.A.;018597;DFP;155917;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155917
03.342.704/0001-30;2025-12-31;1;PETRORECÔNCAVO S.A.;025780;DFP;155475;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155475
03.378.521/0001-75;2025-12-31;1;LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL;019879;DFP;155559;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155559
03.467.321/0001-99;2025-12-31;1;ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A;014605;DFP;155319;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155319
03.538.833/0001-07;2025-12-31;1;XX DE NOVEMBRO INVESTIMENTOS E PARTICIPAÇÕES S.A.;020001;DFP;155876;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155876
03.758.318/0001-24;2025-12-31;1;INVESTIMENTOS E PARTICIP. EM INFRA S.A. - INVEPAR;018775;DFP;155790;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155790
03.820.456/0001-96;2025-12-31;1;BSB ENERGÉTICA S.A.;026883;DFP;154736;2026-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154736
03.847.461/0001-92;2025-12-31;1;BRADESPAR S.A.;018724;DFP;155757;2026-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155757
03.853.896/0001-40;2025-12-31;1;MARFRIG GLOBAL FOODS S.A.;020788;DFP;155455;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155455
03.983.431/0001-03;2025-12-31;1;EDP - ENERGIAS DO BRASIL S.A.;019763;DFP;154918;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154918
04.030.182/0001-02;2025-12-31;1;CABINDA PARTICIPACOES S.A.;019119;DFP;155150;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155150
04.031.213/0001-31;2025-12-31;1;CACONDE PARTICIPACOES S.A.;019135;DFP;155155;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155155
04.031.213/0001-31;2025-12-31;2;CACONDE PARTICIPACOES S.A.;019135;DFP;155159;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155159
04.032.433/0001-80;2025-12-31;1;CONTAX PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;019100;DFP;156022;2026-04-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156022
04.038.763/0001-82;2025-12-31;1;CAIANDA PARTICIPACOES S.A.;019097;DFP;155154;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155154
04.065.053/0001-41;2025-12-31;1;BRZ EMPREENDIMENTOS E CONSTRUÇÕES S.A.;027391;DFP;155599;2026-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155599
04.069.709/0001-02;2025-12-31;1;BIONEXO S.A.;025925;DFP;155972;2026-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155972
04.089.570/0001-50;2025-12-31;1;ÁGUAS GUARIROBA S.A;023442;DFP;156206;2026-04-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156206
04.149.454/0001-80;2025-12-31;1;ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.;019453;DFP;155429;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155429
04.172.213/0001-51;2025-12-31;1;CIA PIRATININGA DE FORCA E LUZ;019275;DFP;155113;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155113
04.212.396/0001-91;2025-12-31;1;VOKE S.A.;027324;DFP;155852;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155852
04.368.865/0001-66;2025-12-31;1;LIGGA TELECOMUNICAÇÕES S.A.;027367;DFP;157373;2026-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=157373
04.368.898/0001-06;2025-12-31;1;COPEL DISTRIBUIÇÃO S.A.;026808;DFP;154948;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154948
04.370.282/0001-70;2025-12-31;1;COPEL GERAÇÃO E TRANSMISSÃO S.A.;024740;DFP;154947;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154947
04.423.567/0001-21;2025-12-31;1;ENEVA S.A;021237;DFP;155111;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155111
04.601.397/0001-28;2025-12-31;1;BRISANET SERVIÇOS DE TELECOMUNICAÇÕES S.A.;027693;DFP;155478;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155478
04.626.426/0001-06;2025-12-31;1;BTG PACTUAL COMMODITIES SERTRADING S.A.;027774;DFP;155294;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155294
04.739.720/0001-24;2025-12-31;1;USINA TERMELÉTRICA PAMPA SUL S.A.;024945;DFP;155351;2026-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155351
04.752.991/0001-10;2025-12-31;1;BIOMM S.A.;019305;DFP;155696;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155696
04.821.041/0001-08;2025-12-31;1;METALFRIO SOLUTIONS S.A.;020613;DFP;155550;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155550
04.895.728/0001-80;2025-12-31;1;EQUATORIAL PARÁ DISTRIBUIDORA DE ENERGIA S.A.;018309;DFP;155695;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155695
04.902.979/0001-44;2025-12-31;1;BCO AMAZONIA S.A.;000922;DFP;156293;2026-04-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156293
04.912.242/0001-02;2025-12-31;1;PORTUENSE FERRAGENS S/A;009717;DFP;155056;2026-03-04;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155056
04.913.711/0001-08;2025-12-31;1;BCO ESTADO DO PARA S.A.;001171;DFP;155558;2026-03-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155558
04.972.092/0001-22;2025-12-31;1;GRUPO FARTURA DE HORTIFRUT S.A.;026166;DFP;155847;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155847
04.986.320/0001-13;2025-12-31;1;SER EDUCACIONAL S.A.;023221;DFP;155688;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155688
04.992.714/0001-84;2025-12-31;1;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;024708;DFP;155733;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155733
05.197.443/0001-38;2025-12-31;1;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;024392;DFP;155457;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155457
05.336.882/0001-84;2025-12-31;1;CACHOEIRA PAULISTA TRANSMISSORA ENERGIA S.A.;022683;DFP;155824;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155824
05.878.397/0001-32;2025-12-31;1;ALLOS S.A.;022357;DFP;155236;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155236
05.917.486/0001-40;2025-12-31;1;LIVETECH DA BAHIA INDÚSTRIA E COMÉRCIO S.A.;025895;DFP;155859;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155859
06.047.087/0001-39;2025-12-31;1;REDE D'OR SÃO LUIZ S.A.;024821;DFP;154910;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154910
06.057.223/0001-71;2025-12-31;1;SENDAS DISTRIBUIDORA S.A.;025372;DFP;154718;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154718
06.164.253/0001-87;2025-12-31;1;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DFP;155866;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155866
06.164.253/0001-87;2025-12-31;2;GOL LINHAS AEREAS INTELIGENTES S.A.;019569;DFP;155870;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155870
06.267.630/0001-03;2025-09-30;1;COMPANHIA BRASILEIRA DE EDUCAÇÃO E SISTEMA DE ENSINO S.A.;028002;DFP;153856;2025-12-16;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=153856
06.272.793/0001-84;2025-12-31;1;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A.;016608;DFP;155698;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155698
06.347.409/0001-65;2025-12-31;1;SBF COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;025410;DFP;155194;2026-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155194
06.626.253/0001-51;2025-12-31;1;EMPREENDIMENTOS PAGUE MENOS S.A.;022608;DFP;154977;2026-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154977
06.977.745/0001-91;2025-12-31;1;BR MALLS PARTICIPACOES S.A.;019909;DFP;155514;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155514
06.981.176/0001-58;2025-12-31;1;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DFP;155516;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155516
06.981.176/0001-58;2025-12-31;2;CEMIG GERACAO E TRANSMISSAO S.A.;020320;DFP;159090;2026-06-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=159090
06.981.180/0001-16;2025-12-31;1;CEMIG DISTRIBUICAO S.A.;020303;DFP;155517;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155517
06.981.381/0001-13;2025-03-31;1;CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.;023981;DFP;148167;2025-05-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=148167
07.040.108/0001-57;2025-12-31;1;CAGECE - CIA DE AGUA E ESGOTO DO CEARA;018546;DFP;154966;2026-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154966
07.043.628/0001-13;2025-12-31;1;CLARO TELECOM PARTICIPAÇÕES S.A.;023531;DFP;155690;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155690
07.047.251/0001-70;2025-12-31;1;CIA ENERGETICA DO CEARA - COELCE;014869;DFP;154867;2026-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154867
07.119.838/0001-48;2025-12-31;1;SECME - COMPANHIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS;019720;DFP;155498;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155498
07.206.816/0001-15;2025-12-31;1;M.DIAS BRANCO S.A. IND COM DE ALIMENTOS;020338;DFP;154936;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154936
07.237.373/0001-20;2025-12-31;1;BCO NORDESTE DO BRASIL S.A.;001228;DFP;155477;2026-03-18;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155477
07.253.321/0001-47;2025-12-31;1;CARBOMIL SA MINER. E INDUSTRIA;014168;DFP;155826;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155826
07.275.159/0001-68;2025-12-31;1;PETROLEO LUB DO NORDESTE SA;009520;DFP;155252;2026-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155252
07.282.377/0001-20;2025-12-31;1;ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A;024864;DFP;155327;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155327
07.334.600/0001-35;2025-12-31;1;MARINA DE IRACEMA PARK SA;016268;DFP;155348;2026-03-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155348
07.401.436/0001-31;2025-12-31;1;ELDORADO BRASIL CELULOSE S.A.;022810;DFP;155858;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155858
07.415.333/0001-20;2025-12-31;1;SIMPAR S.A.;025003;DFP;155854;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155854
07.526.557/0001-00;2025-12-31;1;AMBEV S.A.;023264;DFP;154733;2026-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154733
07.594.978/0001-78;2025-12-31;1;SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.;024260;DFP;155246;2026-03-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155246
07.628.528/0001-59;2025-06-30;1;BRASILAGRO - CIA BRAS DE PROP AGRICOLAS;020036;DFP;151759;2025-09-03;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=151759
07.636.657/0001-99;2025-12-31;1;AÇO VERDE DO BRASIL S.A;026425;DFP;155592;2026-03-23;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155592
07.659.538/0001-51;2025-12-31;1;DINAMICA ENERGIA S.A.;020052;DFP;155489;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155489
07.682.638/0001-07;2025-12-31;1;CONCESSIONÁRIA DA LINHA 4 DO METRÔ DE SÃO PAULO S.A.;027731;DFP;155097;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155097
07.689.002/0001-89;2025-12-31;1;EMBRAER S.A.;020087;DFP;155126;2026-03-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155126
07.714.104/0001-07;2025-12-31;1;GIGA MAIS FIBRA TELECOMUNICAÇÕES S.A.;027502;DFP;155100;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155100
07.802.794/0001-56;2025-12-31;1;ESSENTIA PCHS S.A.;026158;DFP;155650;2026-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155650
07.816.890/0001-53;2025-12-31;1;MULTIPLAN - EMPREEND IMOBILIARIOS S.A.;020982;DFP;154609;2026-02-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154609
07.820.907/0001-46;2025-12-31;1;FICA EMPREENDIMENTOS IMOBILIÁRIOS S.A.;020630;DFP;156448;2026-04-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=156448
07.823.262/0001-03;2025-12-31;1;FOZ DO RIO CLARO ENERGIA S.A.;026697;DFP;154909;2026-02-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154909
07.857.093/0001-14;2025-12-31;1;AURA MINERALS INC.;080187;DFP;154955;2026-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154955
07.859.971/0001-30;2025-12-31;1;TRANSMISSORA ALIANÇA DE ENERGIA ELÉTRICA S.A.;020257;DFP;155448;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155448
07.882.930/0001-65;2025-12-31;1;MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.;024902;DFP;155123;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155123
08.065.557/0001-12;2025-12-31;1;TECNISA S.A.;020435;DFP;155728;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155728
08.070.508/0001-78;2025-03-31;1;RAIZEN ENERGIA S.A.;023230;DFP;147553;2025-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=147553
08.078.847/0001-09;2025-12-31;1;LPS BRASIL - CONSULTORIA DE IMOVEIS S.A.;020370;DFP;155501;2026-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155501
08.100.057/0001-74;2025-12-31;1;TECNOGERA-LOCAÇÃO E TRANSFORMAÇÃO DE ENERGIA S.A.;027847;DFP;155925;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155925
08.159.965/0001-33;2025-12-31;1;IGUA SANEAMENTO S.A.;023175;DFP;155708;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155708
08.170.849/0001-15;2025-12-31;1;DESKTOP S.A.;026026;DFP;155444;2026-03-17;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155444
08.213.823/0001-07;2025-12-31;1;AURA ALMAS MINERAÇÃO S.A.;026590;DFP;155863;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155863
08.262.121/0001-13;2025-12-31;1;ALUBAR METAIS E CABOS S.A.;027430;DFP;155864;2026-03-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155864
08.294.224/0001-65;2025-12-31;1;JHSF PARTICIPACOES S.A.;020605;DFP;155875;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155875
08.312.229/0001-73;2025-12-31;1;EZ TEC EMPREEND. E PARTICIPACOES S.A.;020770;DFP;155329;2026-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155329
08.322.396/0001-03;2025-03-31;1;CERRADINHO BIOENERGIA S.A.;026522;DFP;149619;2025-06-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=149619
08.324.196/0001-81;2025-12-31;1;CIA ENERGETICA DO RIO GDE NORTE - COSERN;018139;DFP;154725;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154725
08.343.492/0001-20;2025-12-31;1;MRV ENGENHARIA E PARTICIPACOES S.A.;020915;DFP;155167;2026-03-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155167
08.364.948/0001-38;2025-12-31;1;ALUPAR INVESTIMENTO S/A;021490;DFP;155099;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155099
08.397.078/0001-01;2025-12-31;1;GSH CORP PARTICIPAÇÕES S.A.;026603;DFP;155741;2026-03-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155741
08.402.943/0001-52;2025-12-31;1;GUARARAPES CONFECCOES S.A.;004669;DFP;154721;2026-02-11;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=154721
08.424.178/0001-71;2025-12-31;1;TECBLU TECELAGEM BLUMENAU S.A.;011215;DFP;155073;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155073
08.424.178/0001-71;2025-12-31;2;TECBLU TECELAGEM BLUMENAU S.A.;011215;DFP;155212;2026-03-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155212
08.439.659/0001-50;2025-12-31;1;CPFL ENERGIAS RENOVÁVEIS S.A.;020540;DFP;155114;2026-03-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155114
08.467.115/0001-00;2025-12-31;1;CIA ESTADUAL DE DISTRIB ENER ELET-CEEE-D;020648;DFP;155697;2026-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155697
08.534.605/0001-74;2025-12-31;1;RENOVA ENERGIA S.A.;021636;DFP;155951;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155951
08.560.444/0001-93;2025-12-31;1;CIA CELG DE PARTICIPACOES - CELGPAR;021393;DFP;155891;2026-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=155891
